id: 20d0a6f4e991402598438d6721dc0040 url: 4I7qScX9X1Y                                   
PCO: 0.7203          AAE: 0.2731                                        
                                                                        
gt_time              time_dif             word                          
                                                                        
gt_time              time_dif             word                          
26.98                0.61                 and                           
28.70                0.65                 and                           
30.54                0.64                 and                           
32.37                0.64                 and                           
42.87                0.31                 about                         
65.33                0.75                 and                           
69.00                0.77                 and                           
72.68                0.67                 and                           
74.48                0.66                 and                           
76.28                0.48                 and                           
78.04                0.67                 and                           
106.53               0.34                 all                           
110.81               0.73                 and                           
114.44               0.72                 and                           
118.15               0.72                 and                           
119.92               0.47                 and                           
121.71               0.71                 and                           
123.59               0.42                 and                           
165.43               0.60                 and                           
167.15               0.57                 and                           
168.95               0.68                 and                           
170.79               0.58                 and                           
174.61               0.31                 oh                            
179.00               -3.08                the                           
203.44               0.80                 and                           
207.12               0.70                 and                           
210.72               0.77                 and                           
212.59               0.38                 and                           
214.32               0.73                 and                           
216.12               0.51                 and                           
217.92               0.49                 and                           
219.75               0.75                 and                           
221.51               0.84                 and                           
228.79               -4.55                i                             
229.01               -4.24                can                           
229.24               -3.56                see                           
229.46               -3.55                for                           
229.69               -3.24                miles                         
230.63               -3.49                and                           
231.49               -4.21                miles                         
232.42               -3.54                i                             
232.69               -3.57                can                           
232.91               -3.59                see                           
233.14               -3.58                for                           
233.36               -3.58                miles                         
234.26               -2.80                and                           
235.20               -3.60                miles                         
236.14               -3.59                i                             
236.36               -3.60                can                           
236.62               -3.63                see                           
236.85               -3.63                for                           
237.04               -3.58                miles                         
238.01               -2.86                and                           
238.80               -3.51                miles                         
239.77               -3.56                i                             
240.00               -3.55                can                           
240.19               -3.50                see                           
240.45               -3.56                for                           
240.67               -3.53                miles                         
241.53               -2.83                and                           
242.40               -3.46                miles                         
243.33               -3.49                i                             
243.56               -3.51                can                           
243.78               -3.50                see                           
244.01               -3.52                for                           
244.27               -3.55                miles                         
245.21               -2.84                and                           
246.07               -3.58                miles                         
247.01               -3.59                i                             
247.20               -3.55                can                           
247.46               -3.58                see                           
247.65               -3.56                for                           
247.91               -3.56                miles                         
248.85               -2.81                and                           
249.67               -3.52                miles                         

                    
                    
                             
id: dd7facb378164ac3a8b19cea36fb5f4a url: -RuofuQ7soE                                   
PCO: 0.7629          AAE: 0.5965                                        
                                                                        
gt_time              time_dif             word                          
21.39                -18.02               mmm                           
21.80                -17.18               mmm                           
22.03                -14.44               mmm                           
22.27                -13.23               mmm                           
22.97                -12.08               mmm                           
23.26                -11.23               mmm                           
23.90                -9.51                mmm                           
24.20                -6.25                mmm                           
25.13                -6.93                mmm                           
25.60                -6.52                mmm                           
25.83                -4.96                mmm                           
26.07                -5.10                mmm                           
26.71                -4.73                mmm                           
27.01                -3.93                mmm                           
27.65                -3.11                mmm                           
27.94                -2.52                mmm                           
28.88                -3.20                mmm                           
29.35                -3.46                mmm                           
29.58                -3.00                mmm                           
29.81                -2.21                mmm                           
30.34                -1.88                mmm                           
30.75                0.50                 mmm                           
31.34                0.87                 mmm                           
31.69                1.40                 mmm                           
34.96                0.35                 around                        
41.52                0.44                 is                            
61.88                -0.56                i                             
84.64                0.34                 in                            
93.07                0.41                 in                            
95.88                0.41                 in                            
103.83               0.32                 mmm                           
104.54               0.48                 mmm                           
104.77               1.29                 mmm                           
105.53               0.74                 mmm                           
105.82               0.89                 mmm                           
106.41               0.72                 mmm                           
106.70               1.03                 mmm                           
107.58               0.48                 mmm                           
108.05               0.54                 mmm                           
108.28               0.89                 mmm                           
108.51               1.17                 mmm                           
109.22               0.60                 mmm                           
109.45               0.58                 mmm                           
110.15               0.71                 mmm                           
110.39               0.80                 mmm                           
111.44               0.42                 mmm                           
111.85               0.32                 mmm                           
112.08               0.75                 mmm                           
112.32               1.22                 mmm                           
113.02               0.75                 mmm                           
113.25               1.35                 mmm                           
113.84               1.39                 mmm                           
114.07               1.32                 mmm                           
115.19               1.76                 mmm                           
115.59               1.54                 mmm                           
115.83               1.40                 mmm                           
116.06               1.26                 mmm                           
116.71               1.57                 mmm                           
116.94               1.42                 mmm                           
117.64               1.05                 mmm                           
117.94               1.03                 mmm                           
120.80               0.30                 in                            
158.54               0.36                 is                            
167.96               0.41                 in                            
179.32               0.39                 in                            
186.16               0.39                 you                           
214.72               -0.44                you                           
217.35               0.48                 mmm                           
218.05               0.47                 mmm                           
218.29               1.31                 mmm                           
218.99               1.23                 mmm                           
219.22               1.16                 mmm                           
220.16               0.39                 mmm                           
220.57               1.07                 mmm                           
220.86               1.10                 mmm                           
221.15               1.02                 mmm                           
221.86               0.46                 mmm                           
222.09               0.52                 mmm                           
222.73               0.62                 mmm                           
223.03               1.26                 mmm                           
223.96               1.04                 mmm                           
224.31               0.99                 mmm                           
224.61               1.14                 mmm                           
224.90               1.15                 mmm                           
225.48               1.61                 mmm                           
225.72               1.47                 mmm                           
226.48               0.99                 mmm                           
226.71               1.12                 mmm                           
227.65               0.75                 mmm                           
228.06               1.01                 mmm                           
228.35               1.09                 mmm                           
228.64               1.03                 mmm                           
229.23               0.54                 mmm                           
229.52               0.50                 mmm                           
230.22               0.63                 mmm                           
230.46               1.47                 mmm                           
235.61               0.33                 in                            
246.90               0.30                 in                            
247.84               0.34                 i                             
249.71               0.32                 in                            
253.69               0.36                 you                           

                    
                    
                             
id: e5b1de3fc92c4f26ae90949f97744ccf url: 1vqgSfmykQI                                   
PCO: 0.7518          AAE: 0.9591                                        
                                                                        
gt_time              time_dif             word                          
45.85                0.50                 the                           
65.44                -0.52                dead                          
75.66                0.35                 understand                    
149.82               1.89                 friend                        
155.81               -2.51                in                            
155.98               -2.51                this                          
156.15               -1.99                world                         
156.49               -0.54                of                            
160.12               2.87                 the                           
160.21               5.29                 same                          
160.88               6.68                 way                           
182.00               0.59                 your                          
182.16               3.32                 side                          
193.48               -7.09                drunk                         
193.82               -6.22                with                          
194.16               -6.28                the                           
194.33               -6.19                blood                         
194.66               -5.88                of                            
194.92               -5.86                your                          
195.17               -5.97                victims                       
195.76               -5.21                i                             
196.02               -4.77                do                            
196.52               -4.56                feel                          
197.37               -4.41                your                          
198.13               -4.79                pitywanting                   
198.55               -2.80                pain                          
199.23               -2.20                lust                          
201.17               1.55                 game                          
209.53               -6.42                cursing                       
210.80               -7.39                god                           
211.47               -4.02                why                           
212.15               -0.63                falling                       
216.88               0.74                 guilt                         
218.23               0.34                 us                            
227.01               -0.64                hypocrisy                     

                    
                    
                             
id: fed5d5fd61c34ea3a54f586eb8f273cb url: 8oSwNhX7ER8                                   
PCO: 0.7994          AAE: 0.9312                                        
                                                                        
gt_time              time_dif             word                          
28.40                0.65                 in                            
35.70                0.38                 anything                      
70.18                0.51                 us                            
71.74                0.98                 live                          
81.72                -4.12                it                            
100.43               0.31                 the                           
107.14               0.43                 anything                      
124.34               0.50                 it's                          
130.25               -2.18                the                           
130.45               -2.12                only                          
130.92               -0.32                chance                        
141.66               0.53                 us                            
143.14               1.07                 live                          
161.34               0.68                 and                           
164.21               0.43                 is                            
166.76               0.43                 is                            
178.97               -10.48               live                          
187.95               0.34                 right                         
188.27               0.37                 now                           
190.71               0.49                 it's                          
193.30               -1.22                that                          
193.86               -0.92                we                            
194.58               -1.13                know                          
196.57               -2.80                the                           
196.85               -2.92                only                          
197.33               -2.67                chance                        
197.73               -0.80                that                          
197.89               -0.70                we                            
208.59               -0.46                by                            
209.54               -0.96                live                          
210.50               -1.77                like                          
211.10               -1.91                there's                       
211.78               -2.26                no                            
213.81               -4.23                tomorrow                      
219.88               -9.23                live                          
220.72               -9.48                like                          
221.32               -9.43                there's                       
222.00               -9.11                no                            
223.95               -10.07               tomorrow                      
227.14               -10.29               cause                         
227.42               -9.80                all                           
227.74               -9.26                we                            
227.90               -8.45                have                          
228.26               -8.30                is                            
228.54               -8.48                here                          
228.82               -7.93                right                         
229.42               -7.29                now                           
229.98               -5.65                love                          
230.94               -6.23                like                          
231.61               -4.36                it's                          
232.25               -4.67                all                           
234.09               -6.18                that                          
234.69               -6.13                we                            
235.49               -5.35                know                          
237.32               -6.56                the                           
237.64               -6.55                only                          
238.12               -6.41                chance                        
238.48               -6.14                that                          
238.68               -5.78                we                            
238.88               -5.75                ever                          
239.52               -5.32                found                         
241.15               -6.28                believe                       
241.79               -6.27                in                            
242.03               -5.49                what                          
242.27               -4.77                we                            
242.51               -4.06                feel                          
242.75               -1.38                in                            

                    
                    
                             
id: 872b798254ce4131874b99eb01367380 url: mtf7hC17IBM                                   
PCO: 0.7545          AAE: 0.9108                                        
                                                                        
gt_time              time_dif             word                          
28.41                -11.28               all                           
41.85                0.73                 i                             
64.41                0.34                 inside                        
69.21                0.32                 in                            
81.21                0.40                 if                            
85.05                0.34                 why'd                         
98.37                0.86                 is                            
102.33               0.99                 is                            
112.53               -1.02                like                          
119.85               -4.99                oh                            
121.53               -6.63                oh                            
122.49               -2.85                oh                            
132.81               -2.07                like                          
139.41               -2.17                cause                         
182.85               1.06                 is                            
185.85               0.82                 need                          
186.81               0.91                 is                            
215.13               -10.70               oh                            
215.61               -0.31                oh                            
216.09               -0.40                oh                            
216.57               -0.83                oh                            
217.53               1.46                 oh                            
219.93               -0.61                oh                            
220.41               -0.91                oh                            
221.37               -1.82                oh                            
222.81               -3.05                oh                            
223.29               -0.49                oh                            
223.77               -0.93                oh                            
224.25               -1.34                oh                            
225.21               -2.25                oh                            
226.17               1.48                 oh                            
227.13               4.00                 oh                            
228.09               6.22                 oh                            
230.37               4.43                 oh                            
230.85               4.00                 oh                            
231.33               3.57                 oh                            
231.81               3.13                 oh                            
232.77               2.22                 oh                            
234.21               1.64                 oh                            
234.69               3.46                 oh                            
235.17               3.02                 oh                            
235.65               2.87                 oh                            
236.61               1.95                 oh                            
238.05               0.56                 oh                            
239.01               -0.31                oh                            
239.49               -0.72                oh                            
240.45               1.04                 oh                            
242.37               -0.76                oh                            
243.33               -1.61                oh                            
277.05               -29.43               if                            
277.41               -26.87               you                           
277.89               -14.65               love'd                        
294.21               0.54                 is                            
308.85               0.37                 you                           

                    
                    
                             
id: b987fd953a06439d9c2788c2802ec2a5 url: c6uVXJ3x2Sk                                   
PCO: 0.3609          AAE: 0.4598                                        
                                                                        
gt_time              time_dif             word                          
0.99                 -0.64                high                          
4.58                 -0.66                your                          
4.82                 -0.64                love                          
5.30                 -0.52                is                            
5.54                 -0.66                lifting                       
6.50                 -0.90                meee                          
8.65                 -0.64                high                          
9.61                 -0.56                energy                        
12.25                -0.57                your                          
12.49                -0.58                love                          
12.97                -0.43                is                            
13.21                -0.55                lifting                       
14.16                -0.81                meee                          
15.36                -0.60                lifting                       
15.84                -0.57                me                            
16.32                -0.77                hiiiiiiigher                  
31.18                -0.39                it                            
31.42                -0.38                was                           
31.66                -0.38                only                          
32.14                -0.40                last                          
32.62                -0.37                week                          
33.09                -0.38                that                          
33.33                -0.37                we                            
33.81                -0.40                first                         
34.29                -0.40                met                           
34.77                -0.36                when                          
35.01                -0.37                i                             
35.25                -0.36                was                           
35.37                -0.36                awalking                      
35.97                -0.35                down                          
36.21                -0.34                the                           
36.45                -0.37                street                        
39.09                -0.31                you                           
39.32                -0.34                came                          
39.80                -0.33                from                          
40.04                -0.34                behind                        
42.44                -0.35                that                          
46.99                -0.86                that's                        
49.39                -0.49                your                          
52.26                -0.70                surprise                      
54.42                -0.37                i                             
63.29                0.33                 energy                        
70.95                0.39                 energy                        
89.16                -0.64                hiiigher                      
97.31                0.34                 spirits                       
97.79                0.37                 rise                          
101.39               0.40                 others                        
102.10               0.42                 didn't                        
102.58               0.41                 last                          
105.22               0.30                 in                            
110.01               -0.47                you're                        
112.53               0.36                 me                            
116.00               0.32                 when                          
116.24               0.31                 i                             
116.48               0.30                 look                          
116.96               0.31                 deep                          
117.44               0.46                 into                          
117.92               0.30                 your                          
120.55               0.36                 just                          
122.71               0.55                 oah                           
123.67               0.34                 high                          
124.63               0.61                 energy                        
127.26               0.36                 your                          
127.50               0.36                 love                          
127.98               0.50                 is                            
128.22               0.38                 lifting                       
128.94               0.38                 me                            
129.66               0.40                 ooooooah                      
131.34               0.42                 high                          
132.30               0.88                 energy                        
134.93               0.40                 your                          
135.17               0.42                 love                          
135.65               0.45                 is                            
135.89               0.42                 lifting                       
136.61               0.42                 me                            
138.05               0.45                 lifting                       
138.53               0.45                 me                            
138.89               0.33                 hiiiiiiigher                  
149.07               2.22                 yeah                          
152.18               0.59                 uuuh                          
153.14               0.33                 so                            
162.01               0.63                 all                           
162.49               0.64                 the                           
162.73               0.63                 gold                          
163.45               0.63                 that's                        
163.69               0.86                 in                            
164.16               0.66                 fort                          
164.64               0.66                 knox                          
165.12               0.67                 couldn't                      
165.84               0.67                 buy                           
166.08               0.76                 this                          
166.56               0.67                 happiness                     
169.68               0.69                 with                          
169.92               0.73                 your                          
170.39               0.67                 looove                        
172.07               0.36                 don't                         
172.31               0.43                 need                          
172.55               0.49                 mon'y                         
173.27               0.61                 i                             
173.51               0.69                 don't                         
173.75               0.73                 need                          
174.23               0.62                 success                       
177.34               0.53                 i                             
177.82               0.77                 became                        
179.02               0.78                 a                             
179.26               0.77                 victim                        
179.74               1.64                 of                            
181.18               0.48                 a                             
181.66               0.32                 suudden                       
183.33               0.32                 attack                        
185.25               0.81                 it                            
185.49               0.83                 happened                      
185.97               1.05                 in                            
186.21               0.88                 a                             
186.69               0.86                 a                             
186.93               0.81                 blink                         
187.17               0.87                 of                            
187.41               0.86                 an                            
187.65               0.86                 eye                           
188.61               0.90                 and                           
188.85               0.82                 there's                       
189.32               1.01                 no                            
189.56               1.07                 holding                       
190.28               1.12                 baaaack                       
191.96               0.84                 oah                           
192.68               0.89                 high                          
193.64               0.93                 energy                        
195.32               0.87                 yeah                          
196.27               0.89                 your                          
196.51               0.91                 love                          
196.99               1.08                 is                            
197.23               0.91                 lifting                       
197.95               0.88                 me                            
198.67               1.65                 ooooooah                      
200.35               0.95                 high                          
201.31               0.94                 energy                        
202.74               0.50                 uh                            
202.98               0.70                 yeah                          
203.94               0.95                 your                          
204.18               0.95                 love                          
204.66               1.00                 is                            
204.90               0.97                 lifting                       
205.62               0.97                 me                            
207.06               0.97                 lifting                       
207.54               0.98                 me                            
208.01               1.99                 hiiiigh                       
212.57               0.59                 uuuuuuuh                      

                    
                    
                             
id: 7d495d24e0ff4178b46dcf07e0867bd8 url: dqmat-mZqVI                                   
PCO: 0.7805          AAE: 0.2677                                        
                                                                        
gt_time              time_dif             word                          
14.42                1.04                 the                           
15.32                0.35                 start                         
24.21                -0.81                are                           
24.49                -0.74                you                           
24.89                -0.74                try'ng                        
25.40                -0.51                to                            
25.57                -0.45                fall                          
26.19                0.39                 in                            
26.98                0.34                 again                         
31.68                -1.25                are                           
34.34                0.32                 again                         
51.66                0.71                 a                             
52.29                0.30                 time                          
54.32                -1.64                i                             
54.61                -1.49                hang                          
64.06                0.44                 inhale                        
68.64                -1.32                are                           
71.31                0.32                 again                         
76.06                -0.51                are                           
77.31                0.33                 fall                          
78.04                0.34                 in                            
78.78                0.35                 again                         
109.23               0.40                 other                         
114.15               -0.92                s'and                         
122.31               -0.95                are                           
124.34               0.31                 in                            
125.02               0.30                 again                         
129.72               -1.05                are                           
131.76               0.30                 in                            
132.44               0.36                 again                         
137.19               -1.21                are                           
139.23               0.33                 in                            
140.19               0.43                 again                         
146.08               0.35                 fall                          
146.87               0.32                 in                            
147.78               0.37                 again                         

                    
                    
                             
id: 370420a5a08c40fbb71121781c23f56e url: LatorN4P9aA                                   
PCO: 0.3286          AAE: 0.5405                                        
                                                                        
gt_time              time_dif             word                          
22.70                0.30                 here                          
22.95                0.31                 we                            
23.33                0.33                 stand                         
26.20                0.45                 world's                       
26.58                0.65                 apart                         
27.45                0.31                 hearts                        
29.02                0.35                 two                           
30.58                0.39                 two                           
32.64                0.37                 two                           
37.08                0.44                 sleepless                     
40.83                -0.48                losing                        
42.02                0.33                 i'm                           
43.58                0.33                 you                           
45.20                0.35                 you                           
47.20                0.35                 you                           
50.89                0.30                 gone                          
54.14                -2.51                can                           
54.33                0.32                 change                        
54.83                0.31                 your                          
57.39                0.47                 if                            
61.27                0.38                 to                            
61.52                0.34                 survive                       
62.27                0.33                 the                           
63.58                0.34                 love                          
64.08                0.33                 divides                       
67.89                0.44                 someday                       
69.08                0.43                 love                          
69.58                0.42                 will                          
70.08                0.34                 find                          
70.58                0.35                 you                           
71.64                0.40                 break                         
72.14                0.37                 those                         
72.83                0.42                 chains                        
73.39                0.32                 that                          
73.83                0.33                 bind                          
74.33                0.32                 you                           
75.45                0.33                 one                           
75.89                0.36                 night                         
76.58                0.39                 will                          
77.08                0.33                 remind                        
78.02                0.34                 you                           
78.70                0.31                 how                           
79.89                0.58                 and                           
80.33                0.38                 went                          
80.83                0.36                 our                           
81.95                0.33                 ways                          
82.89                0.53                 if                            
83.33                0.35                 he                            
84.02                0.38                 ever                          
84.95                0.32                 hurts                         
85.45                0.36                 you                           
86.52                0.39                 true                          
87.02                0.35                 love                          
87.77                0.34                 won't                         
88.27                0.33                 desert                        
89.20                0.30                 you                           
90.27                0.35                 you                           
91.52                0.33                 i                             
91.89                0.38                 still                         
92.39                0.36                 love                          
92.89                0.35                 you                           
94.02                0.34                 we                            
94.27                0.35                 touched                       
